,Unnamed: 0,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Category,Duration_h_int
180,222,Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13014.0,Extreme duration,22
181,223,Air India,6/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,14:25,19:15 07 Jun,28h 50m,2 stops,No info,13591.0,Extreme duration,28
182,225,IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 28 Apr,2h 50m,non-stop,No info,3943.0,Short-haul,2
183,227,Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995.0,Short-haul,1
184,228,Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,18:30 25 Mar,25h 40m,1 stop,No info,14641.0,Extreme duration,25
185,229,Air India,12/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4460.0,Short-haul,2
186,230,Air India,18/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,10191.0,Medium,6
187,231,Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:45,17h 30m,1 stop,In-flight meal not included,13843.0,Extreme duration,17
188,232,IndiGo,1/05/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 02 May,5h 45m,1 stop,No info,5054.0,Medium,5
189,233,Air Asia,1/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409.0,Short-haul,2
190,234,Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:45 07 Mar,25h 30m,1 stop,No info,17024.0,Extreme duration,25
191,235,Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13727.0,Long-haul,13
192,236,IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,8855.0,Short-haul,2
193,237,Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,12524.0,Long-haul,10
194,239,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,10844.0,Medium,5
195,241,SpiceJet,12/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.0,Short-haul,2
196,242,Vistara,18/03/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,4842.0,Short-haul,2
197,243,IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 25 Apr,2h 50m,non-stop,No info,5054.0,Short-haul,2
198,244,Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 10 Jun,9h 10m,1 stop,In-flight meal not included,10577.0,Medium,9
199,245,IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6979.0,Long-haul,10
200,246,Vistara,27/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982.0,Short-haul,2
201,247,SpiceJet,6/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,5264.0,Short-haul,4
202,248,Vistara,3/03/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,8001.0,Short-haul,3
203,250,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,19:50 25 May,27h 20m,1 stop,In-flight meal not included,10844.0,Extreme duration,27
204,251,Multiple carriers,27/03/2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:20,12h 35m,1 stop,No info,6601.0,Long-haul,12
205,252,Air India,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:00,19:15 22 Mar,24h 15m,1 stop,No info,6587.0,Extreme duration,24
206,253,SpiceJet,21/03/2019,Mumbai,Hyderabad,BOM → HYD,13:10,14:30,1h 20m,non-stop,No info,3173.0,Short-haul,1
207,254,Air India,9/05/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228.0,Short-haul,2
208,255,Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5769.0,Short-haul,3
209,258,IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 04 Jun,2h 50m,non-stop,,3359.0,Short-haul,2
210,259,GoAir,03/03/2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2h 55m,non-stop,No info,6722.0,Short-haul,2
211,261,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → COK,04:55,16:10,11h 15m,1 stop,No info,6171.0,Long-haul,11
212,262,Air India,21/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,12303.0,Long-haul,14
213,264,IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 25 Jun,14h 5m,1 stop,No info,5684.0,Long-haul,14
214,265,Air India,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 13 Jun,15h 5m,1 stop,No info,8366.0,Long-haul,15
215,266,Air India,1/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,19630.0,Short-haul,2
216,267,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,05:05 07 Mar,15h,1 stop,In-flight meal not included,13502.0,Long-haul,15
217,268,Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 May,12h 55m,1 stop,No info,14781.0,Long-haul,12
218,269,Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,10197.0,Medium,9
219,270,Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,9929.0,Long-haul,12
220,272,Air India,9/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 10 Apr,27h 20m,1 stop,No info,4487.0,Extreme duration,27
221,273,IndiGo,15/03/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:45,1h 25m,non-stop,No info,2754.0,Short-haul,1
222,275,SpiceJet,12/06/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,8224.0,Medium,5
223,276,Air India,9/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 10 Mar,11h 45m,1 stop,No info,8991.0,Long-haul,11
224,277,IndiGo,24/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5000.0,Short-haul,3
225,278,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 13 Jun,24h 55m,1 stop,,8529.0,Extreme duration,24
226,279,Air India,3/03/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 04 Mar,27h 20m,1 stop,No info,14042.0,Extreme duration,27
227,280,Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030.0,Short-haul,2
228,281,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 07 Jun,17h 5m,1 stop,In-flight meal not included,10844.0,Extreme duration,17
229,282,IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 07 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
230,284,IndiGo,12/05/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823.0,Short-haul,3
231,285,Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 25 Jun,27h 35m,1 stop,In-flight meal not included,10262.0,Extreme duration,27
232,286,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 28 May,7h 30m,1 stop,In-flight meal not included,12898.0,Medium,7
233,287,Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → JDH → DEL,17:25,16:20 13 Mar,22h 55m,2 stops,No info,12778.0,Extreme duration,22
234,288,IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,13:20,8h 35m,1 stop,No info,14871.0,Medium,8
235,289,Air India,21/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,19:15 22 Mar,29h 55m,2 stops,No info,8708.0,Extreme duration,29
236,290,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,18:15 07 Jun,22h 15m,1 stop,In-flight meal not included,10844.0,Extreme duration,22
237,291,SpiceJet,6/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,4129.0,Short-haul,1
238,292,IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 19 May,2h 40m,non-stop,No info,4804.0,Short-haul,2
239,296,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,10197.0,Long-haul,11
240,297,Vistara,9/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878.0,Short-haul,2
241,300,Air Asia,12/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,5216.0,Short-haul,2
242,301,Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 Jun,22h 55m,2 stops,In-flight meal not included,10368.0,Extreme duration,22
243,302,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,06:40,21:20,14h 40m,2 stops,No info,8146.0,Long-haul,14
244,303,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 28 Mar,15h 25m,1 stop,No info,12242.0,Long-haul,15
245,304,Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,In-flight meal not included,11507.0,Medium,7
246,305,Air India,6/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 07 Jun,20h 10m,2 stops,No info,10939.0,Extreme duration,20
247,306,Air India,6/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 07 Jun,20h 45m,2 stops,No info,11753.0,Extreme duration,20
248,308,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19:50 22 May,23h 50m,1 stop,In-flight meal not included,10844.0,Extreme duration,23
249,309,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 04 Jun,27h,1 stop,No info,14714.0,Extreme duration,27
250,310,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,11507.0,Medium,5
251,311,IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,21:00,11h 50m,1 stop,No info,14871.0,Long-haul,11
252,312,IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,7295.0,Short-haul,2
253,313,Air India,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 07 Jun,24h 30m,2 stops,No info,13465.0,Extreme duration,24
254,314,SpiceJet,21/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543.0,Short-haul,2
255,315,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 28 Jun,6h 30m,1 stop,No info,7198.0,Medium,6
256,316,Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 02 Jun,20h 25m,1 stop,In-flight meal not included,10262.0,Extreme duration,20
257,317,IndiGo,15/03/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,4148.0,Short-haul,2
258,318,Jet Airways,27/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,,8016.0,Short-haul,2
259,319,Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 10 Jun,5h 35m,1 stop,In-flight meal not included,10262.0,Medium,5
260,320,SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841.0,Short-haul,2
261,321,Jet Airways,12/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,00:30 13 Mar,14h 45m,1 stop,No info,11507.0,Long-haul,14
262,322,Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781.0,Long-haul,12
263,323,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 28 May,25h 30m,1 stop,No info,16079.0,Extreme duration,25
264,324,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 28 May,5h 35m,1 stop,In-flight meal not included,12898.0,Medium,5
265,325,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,15353.0,Long-haul,11
266,326,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,7303.0,Short-haul,2
267,327,SpiceJet,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:45,5h 40m,1 stop,No info,6197.0,Medium,5
268,328,Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,8996.0,Short-haul,4
269,329,IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:20,8h,1 stop,No info,6528.0,Medium,8
270,330,GoAir,9/04/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,4239.0,Short-haul,2
271,332,SpiceJet,24/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 25 May,2h 55m,non-stop,No info,3971.0,Short-haul,2
272,333,Air Asia,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1 stop,No info,5192.0,Long-haul,15
273,334,Jet Airways,9/04/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 10 Apr,23h 10m,2 stops,No info,9483.0,Extreme duration,23
274,335,Jet Airways,3/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,18804.0,Medium,7
275,336,Air India,18/06/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201.0,Short-haul,2
276,337,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,16079.0,Medium,7
277,338,Jet Airways,15/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,,7229.0,Short-haul,3
278,339,Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 28 May,7h 45m,1 stop,No info,6795.0,Medium,7
279,341,Multiple carriers,24/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 25 Jun,10h 25m,2 stops,No info,15965.0,Long-haul,10
280,344,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,16079.0,Medium,9
281,345,Jet Airways,12/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 13 Jun,15h 10m,2 stops,In-flight meal not included,11507.0,Long-haul,15
282,346,Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 Jun,28h 20m,2 stops,No info,11542.0,Extreme duration,28
283,348,Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4544.0,Short-haul,2
284,349,IndiGo,15/05/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496.0,Short-haul,4
285,350,IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 16 Jun,2h 40m,non-stop,No info,4804.0,Short-haul,2
286,352,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 28 Mar,10h 10m,1 stop,In-flight meal not included,6540.0,Long-haul,10
287,353,IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 02 Jun,2h 50m,non-stop,No info,4591.0,Short-haul,2
288,355,Air Asia,21/03/2019,Delhi,Cochin,DEL → BLR → COK,20:10,07:10 22 Mar,11h,1 stop,No info,6151.0,Long-haul,11
289,356,Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7754.0,Short-haul,3
290,357,Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 25 Jun,22h 35m,1 stop,In-flight meal not included,10262.0,Extreme duration,22
291,359,SpiceJet,24/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No check-in baggage included,3873.0,Short-haul,2
292,360,Vistara,27/06/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668.0,Short-haul,2
293,362,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,04:45 25 Mar,11h 50m,1 stop,No info,14231.0,Long-haul,11
294,363,Air India,15/05/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 16 May,25h 35m,1 stop,No info,8425.0,Extreme duration,25
295,364,Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646.0,Long-haul,15
296,366,Air Asia,9/04/2019,Kolkata,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1 stop,No info,5162.0,Short-haul,3
297,367,IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,6860.0,Short-haul,2
298,369,Air Asia,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192.0,Long-haul,11
299,370,IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823.0,Short-haul,2
300,371,SpiceJet,3/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919.0,Short-haul,2
301,372,IndiGo,3/06/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754.0,Short-haul,1
302,373,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9315.0,Long-haul,11
303,375,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 13 Jun,20h 15m,1 stop,In-flight meal not included,6224.0,Extreme duration,20
304,376,Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 25 Mar,20h 10m,2 stops,No info,13349.0,Extreme duration,20
305,377,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:00 16 Mar,16h 5m,1 stop,In-flight meal not included,11087.0,Long-haul,16
306,378,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 07 Mar,12h 35m,1 stop,,15603.0,Long-haul,12
307,379,Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 10 May,17h 5m,2 stops,No info,15129.0,Extreme duration,17
308,380,IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823.0,Short-haul,3
309,381,Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,8452.0,Long-haul,15
310,382,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,12524.0,Long-haul,11
311,383,SpiceJet,27/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3384.0,Short-haul,2
312,384,Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 02 Jun,23h 45m,1 stop,In-flight meal not included,10262.0,Extreme duration,23
313,387,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 28 May,24h 45m,1 stop,,16079.0,Extreme duration,24
314,388,Jet Airways,1/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 02 Jun,21h 35m,2 stops,No info,11507.0,Extreme duration,21
315,389,Air Asia,9/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6751.0,Medium,5
316,390,Air India,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8669.0,Long-haul,12
317,392,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898.0,Medium,5
318,393,SpiceJet,6/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919.0,Short-haul,2
319,396,Air India,09/03/2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,10741.0,Short-haul,2
320,397,Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 07 Jun,12h 45m,2 stops,No info,11432.0,Long-haul,12
321,399,Jet Airways,3/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 04 Jun,27h,2 stops,No info,11507.0,Extreme duration,27
322,400,Air India,15/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,07:40 16 Jun,26h 25m,3 stops,No info,10493.0,Extreme duration,26
323,401,GoAir,09/03/2019,Banglore,New Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,7631.0,Short-haul,2
324,402,Air India,6/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 07 Jun,24h 50m,2 stops,No info,13381.0,Extreme duration,24
325,403,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 07 Jun,8h 40m,1 stop,No info,13731.0,Medium,8
326,404,Air India,21/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,07:40 22 May,25h 45m,2 stops,No info,11911.0,Extreme duration,25
327,406,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,14848.0,Medium,6
328,408,Air India,18/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 19 May,26h,2 stops,No info,12392.0,Extreme duration,26
329,409,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 13 Jun,17h 5m,1 stop,No info,13044.0,Extreme duration,17
330,411,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 Mar,5h 35m,1 stop,No info,12242.0,Medium,5
331,413,Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:10 25 Mar,25h 50m,1 stop,No info,11105.0,Extreme duration,25
332,414,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 13 May,12h 10m,1 stop,No info,14388.0,Long-haul,12
333,415,Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 19 May,17h 5m,2 stops,No info,13014.0,Extreme duration,17
334,416,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,10:20,18:50,8h 30m,1 stop,No info,15411.0,Medium,8
335,417,Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 10 Mar,23h 5m,1 stop,No info,16289.0,Extreme duration,23
336,419,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844.0,Medium,7
337,420,Jet Airways,18/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,5678.0,Short-haul,1
338,421,IndiGo,12/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 13 Apr,2h 50m,non-stop,No info,6906.0,Short-haul,2
339,422,SpiceJet,21/05/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.0,Short-haul,2
340,423,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714.0,Long-haul,10
341,425,SpiceJet,9/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 10 Apr,2h 55m,non-stop,No info,3873.0,Short-haul,2
342,426,Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:40 07 May,26h 20m,1 stop,No info,8452.0,Extreme duration,26
343,428,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13727.0,Long-haul,11
344,429,Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 02 Apr,19h 25m,2 stops,No info,12639.0,Extreme duration,19
345,430,Jet Airways,18/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5198.0,Short-haul,2
346,431,Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878.0,Short-haul,2
347,432,Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 19 May,23h 15m,1 stop,In-flight meal not included,12373.0,Extreme duration,23
348,434,Vistara,21/04/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6741.0,Short-haul,3
349,435,Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,6481.0,Medium,6
350,436,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7354.0,Medium,8
351,437,Air India,21/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,,5228.0,Short-haul,2
352,439,IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,6347.0,Medium,5
353,440,Air India,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,12:15,4h,1 stop,No info,5013.0,Short-haul,4
354,442,IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823.0,Short-haul,2
355,443,Air India,24/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 25 Jun,26h 20m,2 stops,No info,13381.0,Extreme duration,26
356,444,SpiceJet,1/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.0,Short-haul,2
357,445,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 16 May,9h 45m,1 stop,In-flight meal not included,9663.0,Medium,9
