idx	index	artists	name	danceability
16279	16279	['Crumb']	So Tired	0.491
2546	2546	['Nine Inch Nails']	Dead Souls - From "The Crow" Soundtrack	0.528
1552	1552	['Mon Laferte']	Tu Falta De Querer	0.394
11875	11875	['G-DRAGON']	CROOKED	0.665
4082	4082	['Katy Perry']	Harleys In Hawaii	0.722
2139	2139	['Yoskar Sarante']	La Noche (La Notte)	0.869
41480	41480	['YNW Melly']	Bang Bang	0.657
12695	12695	['Nas']	Rewind	0.762
17137	17137	['Animal Collective']	Winters Love	0.372
33697	33697	['Amanda Perez']	Angel	0.638
31670	31670	['Eminem']	Rain Man	0.836
33625	33625	['Stevie Wonder']	Isn't She Lovely	0.747
25705	25705	['Daughtry']	Life After You	0.396
38952	38952	['Tito Torbellino']	No Eres Tu Ahora Soy Yo	0.756
1732	1732	['Drake', '2 Chainz', 'Young Thug']	Sacrifices	0.903
17314	17314	['Monchy & Alexandra']	Perdidos	0.835
30202	30202	['Jack Johnson']	You And Your Heart	0.780
40401	40401	['Coldplay']	Lovers in Japan	0.202
25468	25468	['NB Ridaz', 'Gemini']	So Fly	0.861
28975	28975	['Gryffin', 'SLANDER', 'Calle Lehmann']	All You Need To Know (feat. Calle Lehmann)	0.513
19061	19061	['Rob Zombie']	Blitzkrieg Bop	0.513
39457	39457	['Selena Gomez']	Feel Me	0.710
28362	28362	['Kikuo']	愛して 愛して 愛して	0.605
20543	20543	['Snow Tha Product']	Waste of Time	0.834
21570	21570	['Sara Bareilles']	Love Song	0.583
27617	27617	['Matisyahu']	King Without a Crown - Live at Stubb's, Austin...	0.604
18681	18681	['Justin Bieber']	Take It Out On Me	0.772
5751	5751	['Mariahlynn']	Once Upon a Time	0.903
1413	1413	['Party Favor']	Bap U	0.668
26103	26103	['Gorillaz']	Rhinestone Eyes	0.676
2501	2501	['O.A.R.']	I Feel Home	0.426
32615	32615	['Florida Georgia Line']	Take It Out On Me	0.441
5709	5709	['George Salazar']	Michael in the Bathroom	0.574
8834	8834	['Junior Jack']	Stupidisco	0.749
10644	10644	['*NSYNC']	The Two Of Us	0.750
3979	3979	['Gorillaz', 'George Benson']	Humility (feat. George Benson)	0.632
33155	33155	['Travis Scott', 'Lil Uzi Vert', 'Kanye West']	Watch (feat. Lil Uzi Vert & Kanye West)	0.706
28672	28672	['eery']	Her	0.665
28535	28535	['Ryan Oakes']	Drinking About You	0.659
25787	25787	['Jason Michael Carroll']	Livin' Our Love Song	0.488
16677	16677	['The 5th Dimension']	Stoned Soul Picnic - Remastered 2000	0.335
10242	10242	['070 Shake']	Glitter	0.672
24322	24322	['One Direction']	Half a Heart	0.515
24546	24546	['One Direction']	If I Could Fly	0.565
1091	1091	['Bunbury', 'Miren Iza']	Frente a frente (feat. Miren Iza)	0.419
32826	32826	['A$AP Rocky', 'Joe Fox', 'Kanye West']	Jukebox Joints (feat. Joe Fox & Kanye West)	0.284
11993	11993	['St. Paul & The Broken Bones']	Like a Mighty River	0.573
39902	39902	['Brand New']	Guernica	0.382
22085	22085	['Kip Moore']	Somethin' 'Bout A Truck	0.554
8364	8364	['Wiz Khalifa', 'Ty Dolla $ign', 'Lil Yachty',...	Speed Me Up (with Ty Dolla $ign, Lil Yachty & ...	0.776
30981	30981	['Travis Scott']	STOP TRYING TO BE GOD	0.588
22327	22327	['Ariana Grande', 'Iggy Azalea']	Problem	0.660
7314	7314	['Los Buitres De Culiacan Sinaloa']	El Tamarindo	0.657
14479	14479	['Banda Los Recoditos']	Esta Va Por Ti	0.745
22257	22257	['Vance Joy']	Riptide	0.484
19079	19079	['Celldweller']	One Good Reason	0.433
22099	22099	['Kid Cudi', 'MGMT', 'Ratatat', 'Steve Aoki']	Pursuit Of Happiness - Extended Steve Aoki Rem...	0.722
41630	41630	['KINGMOSTWANTED']	High Power	0.885
35815	35815	['Leo Dan']	Cómo Te Extraño Mi Amor	0.758
37872	37872	['The Notorious B.I.G.', 'Mase & Puff Daddy', ...	Mo Money Mo Problems (feat. Puff Daddy & Mase)...	0.857
4088	4088	['NF']	Options	0.808
33282	33282	['J Balvin']	Morado	0.881
10753	10753	['Nirvana']	Lithium	0.688
23358	23358	['Bowling For Soup']	Almost	0.546
40621	40621	['The Glitch Mob']	Animus Vox	0.680
1957	1957	['Marshmello', 'YUNGBLUD', 'blackbear']	Tongue Tied (with YUNGBLUD & blackbear)	0.628
21882	21882	['Mike Posner', 'Gigamesh']	Cooler Than Me - Single Mix	0.768
5023	5023	['Jorge Celedón', 'Jimmy Zambrano']	Cuatro Rosas	0.773
10482	10482	['dvsn', 'Snoh Aalegra']	Between Us (feat. Snoh Aalegra)	0.770
7065	7065	['Vampire Weekend']	Ladies Of Cambridge	0.375
40721	40721	['J. Cole']	God's Gift	0.332
22641	22641	['Tee Grizzley']	First Day Out	0.587
4058	4058	['PnB Rock']	My Ex	0.411
17649	17649	['Phil Wickham']	Heaven Song	0.462
15116	15116	['Tom Hanks']	The Polar Express	0.670
9312	9312	['Glee Cast']	I'll Stand By You (Glee Cast Version)	0.499
6257	6257	['Flo Rida']	Good Feeling - Bingo Players Remix	0.593
38913	38913	['HELLYEAH']	Moth	0.241
28492	28492	['Lee Brice']	That Don't Sound Like You	0.543
17460	17460	['Emancipator']	Soon It Will Be Cold Enough to Build Fires	0.699
37482	37482	["Los Freddy's"]	Déjenme llorar - Con banda	0.734
34898	34898	['Mac Miller']	Rush Hour	0.602
7464	7464	['Los Tigres Del Norte', 'Calle 13']	América	0.531
31278	31278	['Grupo Exterminador']	El Dia Que Me Muera	0.627
7788	7788	['Jez Dior', 'Jon Waltz', 'Danny Score']	Heroin	0.662
9457	9457	['The Plastic Ono Band']	Give Peace A Chance	0.442
39236	39236	['Jelly Roll']	Only	0.695
7456	7456	['JAY-Z', 'Kanye West', 'Otis Redding']	Otis	0.755
18664	18664	['Juanes']	Nada Valgo Sin Tu Amor	0.596
31285	31285	['St Germain']	Sure Thing	0.772
35997	35997	['Smash Mouth']	I'm A Believer - Radio Edit	0.523
15588	15588	['The Prodigy']	Invaders Must Die	0.606
10152	10152	['OneRepublic', 'Seeb']	Rich Love (with Seeb)	0.401
31515	31515	['Fat Joe', 'Ashanti']	What's Luv? (feat. Ashanti)	0.829
40658	40658	['Lady Gaga']	Hair	0.570
31693	31693	['Michael Bublé']	Can't Help Falling in Love	0.234
36233	36233	['Celtic Woman']	The Voice	0.201
31234	31234	['Junior H']	Mente Positiva	0.576
25509	25509	['Johann Sebastian Bach', 'Leon Fleisher']	Sheep May Safely Graze	0.494
37515	37515	['Godsmack']	Mistakes	0.419
20906	20906	['A Perfect Circle']	Judith	0.366
40637	40637	['Demi Lovato', 'Jordan Francis', 'Meaghan Mar...	It's On - From "Camp Rock 2: The Final Jam"	0.610
29976	29976	['Ice Cube']	Gangsta Rap Made Me Do It	0.810
24891	24891	['Young Thug', 'J. Cole', 'Travis Scott']	The London (feat. J. Cole & Travis Scott)	0.796
9010	9010	['Korn']	Blind - Live at CBGB	0.244
6773	6773	['Relient K']	I so Hate Consequences	0.543
21576	21576	['Lloyd', 'Lil Wayne']	You	0.412
22566	22566	['Kane Brown']	Heaven	0.677
17380	17380	['Waylon Jennings']	Theme from "The Dukes of Hazzard" (Good Ol' Boys)	0.582
32902	32902	['Logic']	44 Bars	0.728
2998	2998	['Basshunter']	I Can Walk On Water	0.526
8475	8475	['Los Razos']	El Paniquiado	0.679
35358	35358	['Chase Rice']	Break. Up. Drunk.	0.562
37945	37945	["L'Arc-en-Ciel"]	READY STEADY GO	0.534
39854	39854	['The Police']	Roxanne	0.612
18811	18811	['Giacomo Puccini', 'Luciano Pavarotti', 'Orch...	Turandot / Act 3: Nessun dorma! - Live	0.203
9951	9951	['Nipsey Hussle', 'Buddy']	Status Symbol (feat. Buddy)	0.526
16365	16365	['half•alive']	Tip Toes	0.680
35214	35214	['Roderick Porter']	I Didn't Realize How Empty My Bed Was Until Yo...	0.872
32311	32311	['Vampire Weekend']	Giving Up The Gun	0.637
32663	32663	['The Black Keys']	Weight of Love	0.282
35487	35487	['Sade']	Somebody Already Broke My Heart	0.770
38811	38811	['Bastille']	Flaws	0.570
8589	8589	['Buju Banton', 'Wayne Wonder']	Bonafide Love (feat. Wayne Wonder)	0.685
32234	32234	['Beto Quintanilla']	Raquenel Villanueva	0.764
6965	6965	['Alacranes Musical']	No Voy A Llorar	0.611
32790	32790	['Max Richter']	Dream 1 (before the wind blows it all away) - ...	0.214
2571	2571	['Strung Out']	Analog	0.521
23831	23831	['Mother Mother']	Arms Tonite	0.687
10980	10980	['John Williams']	Mischief Managed!	0.279
5920	5920	['Sir Sly']	High	0.743
19094	19094	['Amy Winehouse']	Intro / Stronger Than Me	0.867
23818	23818	['Meryl Streep', 'Julie Walters', 'Christine B...	Dancing Queen - From 'Mamma Mia!' Original Mot...	0.551
20314	20314	['Imagine Dragons']	I’m So Sorry	0.528
27436	27436	['Immortal Technique']	Point of No Return	0.581
502	502	['Maelo Ruiz']	Regálame una Noche	0.627
3828	3828	['$uicideBoy$', 'Germ']	Slip On A Banana Clip	0.755
4068	4068	['KAROL G']	Ocean	0.727
26822	26822	['2 Chainz', 'Travis Scott']	4 AM	0.796
6311	6311	['Amon Tobin']	Slowly	0.575
33932	33932	['Panteon Rococo']	La Carencia	0.555
17379	17379	['SDIB']	Runnin	0.761
34363	34363	['Alan Jackson']	Who's Cheatin' Who	0.656
36900	36900	['TOPS']	Way to be Loved	0.583
23298	23298	['Shinedown']	Fly from the Inside	0.482
22216	22216	['The Paper Kites']	Bloom - Bonus Track	0.592
16877	16877	['John Williams']	Dobby the House Elf	0.327
10685	10685	['Karunesh']	Calling Wisdom	0.091
4495	4495	['Linkin Park', 'Black Thought', 'Roc Raida', ...	X-Ecutioner Style (feat. Black Thought)	0.757
17295	17295	['Silversun Pickups']	Little Lover's so Polite	0.475
2450	2450	['Counting Crows']	Friend Of The Devil	0.517
30292	30292	['Hunter Hayes']	Somebody's Heartbreak	0.595
17270	17270	['Billy Talent']	Devil in a Midnight Mass	0.459
30474	30474	['The Band Perry']	Better Dig Two	0.640
247	247	['3 Doors Down']	Changes	0.270
9787	9787	['Ace Hood', 'Wiz Khalifa', 'T.I.', 'Meek Mill...	Bugatti	0.675
5653	5653	['alt-J']	Warm Foothills	0.274
40071	40071	['Damian Marley', 'Stephen Marley', 'Black Tho...	Pimpa's Paradise	0.564
878	878	['Wolf Parade']	Fine Young Cannibals	0.597
29379	29379	['Eminem', 'Obie Trice']	Drips	0.813
24551	24551	['KANA-BOON']	Silhouette	0.436
11496	11496	['Lamb of God']	In Your Words	0.418
2949	2949	['ABN']	Rain	0.747
41590	41590	['Sleepy Hallow', 'Sheff G']	Molly (feat. Sheff G)	0.812
21863	21863	['Bruno Mars']	Grenade	0.706
394	394	['Puddle Of Mudd']	Away From Me	0.388
40479	40479	['Florence + The Machine']	Rabbit Heart (Raise It Up)	0.607
28842	28842	['BTS']	Spring Day	0.539
26168	26168	['Nicki Minaj']	Pound The Alarm	0.728
1548	1548	['Nipsey Hussle']	Overtime	0.754
36546	36546	['Fidel Rueda']	Enhorabuena	0.852
23657	23657	['Matchbox Twenty']	How Far We've Come	0.566
29821	29821	['Taylor Swift']	I'm Only Me When I'm With You	0.563
38105	38105	['Maná']	El Rey Tiburón	0.770
41456	41456	['Kanye West']	Closed On Sunday	0.799
6695	6695	['Los Prisioneros']	Estrechez De Corazón	0.662
32788	32788	['Frank Sinatra']	Theme From New York, New York	0.407
14670	14670	['The Suicide Machines']	Sometimes I Don't Mind	0.388
31949	31949	['N.W.A.']	Appetite For Destruction	0.830
28329	28329	['Rebelution', 'Lutan Fyah']	Good Vibes (feat. Lutan Fyah)	0.733
12459	12459	['Elsa Greeve']	Catastrophically in love with you	0.212
22410	22410	['Leon Bridges']	River	0.658
1724	1724	['George Michael']	Freedom! '90 - Remastered	0.677
28369	28369	['Inner Wave']	American Spirits	0.503
29403	29403	['Yonder Mountain String Band']	Two Hits and the Joint Turned Brown	0.675
10713	10713	['Avril Lavigne']	Naked	0.515
23098	23098	['Slipknot']	People = Shit	0.462
41251	41251	['Andy Black']	We Don't Have To Dance	0.535
32547	32547	['Macklemore & Ryan Lewis']	Wing$	0.399
20083	20083	['Jai Paul']	jasmine - demo	0.685
38484	38484	['Jerrod Niemann']	One More Drinkin' Song	0.734
12506	12506	['DDG']	OD	0.827
19172	19172	['The Pussycat Dolls']	Sway	0.703
987	987	['Aaron Kamm and the One Drops']	Southtown	0.785
11843	11843	['Avenged Sevenfold']	Requiem	0.532
31252	31252	['Lil Uzi Vert', 'Future']	Wassup (feat. Future)	0.762
25170	25170	['The Strokes']	Barely Legal	0.426
41373	41373	['2 Chainz', 'Drake', 'Quavo']	Bigger Than You (feat. Drake & Quavo)	0.888
4759	4759	['Pretty Ricky']	Shorty Be Mine	0.704
2436	2436	['Westside Connection']	Call 9-1-1	0.751
20622	20622	['boy pablo']	Sick Feeling	0.425
1477	1477	['Jaymes Young']	Moondust - Stripped; EP Version	0.556
22473	22473	['Jon Pardi']	Heartache On The Dance Floor	0.596
11549	11549	['Gucci Mane', 'Trey Songz']	Beat It Up (feat. Trey Songz)	0.782
36485	36485	['Ryan Bingham']	The Weary Kind	0.480
2978	2978	['Jason Boland & The Stragglers']	Comal County Blue	0.596
36569	36569	['City and Colour']	Northern Wind	0.293
39670	39670	['Coralie Clement']	Samba de mon cœur qui bat	0.774
6926	6926	['Poets of the Fall']	Carnival of Rust	0.492
26517	26517	['Jon Pardi']	When I've Been Drinkin'	0.857
38835	38835	['Les Misérables Cast']	One Day More	0.264
9008	9008	['Bubba Sparxxx', 'Ying Yang Twins', 'Mr. Coll...	Ms. New Booty	0.602
3623	3623	['X Ambassadors']	American Oxygen	0.509
37364	37364	['Lil Baby', '42 Dugg']	Grace (feat. 42 Dugg)	0.824
18449	18449	['Sam Smith']	Baby, You Make Me Crazy	0.513
14037	14037	['Sammy Johnson']	Hey	0.762
3917	3917	['KHEA', 'Bad Bunny', 'Duki', 'Cazzu']	Loca - Remix	0.795
5694	5694	['Jai Paul']	BTSTU (Edit)	0.658
20881	20881	['Lifehouse']	Hanging By A Moment	0.541
39145	39145	['Ariana Grande']	Thinking Bout You	0.507
241	241	['Yoskar Sarante']	Guitarra	0.930
33541	33541	['Los Askis']	Amigos Nunca	0.794
38208	38208	['Annaleigh Ashford', 'Dequina Moore', 'Kate W...	What You Want	0.682
28502	28502	['One Direction']	Ready to Run	0.524
35452	35452	['Kehlani', 'Lucky Daye']	Can You Blame Me (feat. Lucky Daye)	0.724
4462	4462	['The Starting Line']	Up And Go	0.429
39112	39112	['Lia Marie Johnson']	DNA	0.535
10745	10745	['Barbra Streisand']	Memory	0.280
33960	33960	['Hans Zimmer']	Davy Jones	0.310
21328	21328	['Kenny Chesney']	I Go Back	0.532
17657	17657	['Ryan Bingham']	All Choked Up Again	0.695
16931	16931	['Burning Spear']	African Teacher - 2002 Remastered Version	0.804
3992	3992	['XXXTENTACION']	difference (interlude)	0.593
5302	5302	['C418']	Droopy Likes Ricochet	0.431
6051	6051	['BTS']	Magic Shop	0.541
28910	28910	['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']	Electricity (with Dua Lipa)	0.588
11748	11748	['Deuce']	The One	0.614
38222	38222	['Bertin y Lalo']	Quererte Jamás	0.891
18696	18696	['Hayley Williams']	Simmer	0.790
16623	16623	['Benette']	Lily's Cradle	0.368
37957	37957	['The Drifters']	There Goes My Baby	0.338
37605	37605	['Cake']	Commissioning a Symphony In C	0.702
7045	7045	['Stars']	In Our Bedroom After The War	0.486
26839	26839	['Christian Nodal']	Adiós Amor	0.433
21655	21655	['The Shins']	Australia	0.434
8154	8154	['San Holo', 'Sofie Winterson']	lift me from the ground	0.571
16586	16586	['Dreamville', 'J. Cole', 'Young Nudy']	Sunset (with J. Cole feat. Young Nudy)	0.924
22255	22255	['Lana Del Rey', 'Cedric Gervais']	Summertime Sadness (Lana Del Rey Vs. Cedric Ge...	0.572
16031	16031	['The 1975']	Undo	0.351
36385	36385	['Madonna']	Borderline	0.807
32115	32115	['Chris LeDoux']	This Cowboy's Hat	0.508
39907	39907	['Hans Zimmer']	A Small Measure of Peace	0.081
2799	2799	['DeYarmond Edison']	bones	0.529
6200	6200	['YoungBoy Never Broke Again']	Shadows	0.495
16122	16122	['Katie Sky']	Monsters	0.501
1365	1365	['Chrisette Michele']	A Couple Of Forevers	0.494
36282	36282	['Lil Wayne']	DontGetIt	0.670
25971	25971	['Asking Alexandria']	Not The American Average	0.236
6425	6425	['Wu-Tang Clan']	Rules	0.803
36440	36440	['Ne-Yo']	Never Knew I Needed - From "The Princess and t...	0.646
33847	33847	['Morrissey']	First of the Gang to Die	0.531
18876	18876	['Modjo']	Chillin'	0.580
17582	17582	['Mangoo']	Eurodancer	0.606
17332	17332	['Jai Uttal', 'Ben Leinbach']	Gopala Lullaby	0.136
11182	11182	["Gigi D'Agostino"]	The Riddle	0.740
2140	2140	['Lifehouse']	Sick Cycle Carousel	0.447
20639	20639	['The Neighbourhood']	Nervous	0.589
14394	14394	['Seckond Chaynce']	My World	0.708
9878	9878	['Sin Shake Sin']	Can't Go to Hell	0.642
25326	25326	['Musiq Soulchild']	Halfcrazy - Album Version (Edited)	0.412
35827	35827	['Los Yes Yes']	Vuela Mariposa	0.682
3716	3716	['Pierce The Veil']	Circles	0.482
21810	21810	['Matt and Kim']	Daylight	0.570
29510	29510	['Gillian Welch']	Wayside/Back in Time	0.635
33140	33140	['XXXTENTACION', 'Joey Bada$$']	infinity (888) - feat. Joey Bada$$	0.562
20159	20159	['Bad Suns']	Rearview	0.655
28958	28958	['K CAMP']	Lottery (Renegade)	0.915
37415	37415	['Tiny Meat Gang']	Broke Bitch	0.798
39168	39168	['Ramirez', '$uicideBoy$']	GreyGods (feat. $Uicideboy$)	0.796
14730	14730	['Joni Mitchell']	A Case of You	0.214
25572	25572	['Rusted Root']	Send Me On My Way	0.495
36928	36928	['Ed Sheeran']	All of the Stars	0.436
7215	7215	['Harry Connick, Jr.']	First Time Ever I Saw Your Face	0.427
1884	1884	['Plested']	Worthy Of You	0.451
41606	41606	['Tiagz']	My Heart Went Oops	0.960
4020	4020	['Anson Seabra']	Broken	0.551
40199	40199	['Andrea Bocelli']	Cuando Me Enamoro	0.615
10423	10423	['Chloe x Halle']	Busy Boy	0.772
37355	37355	['Lana Del Rey']	Fuck it I love you	0.532
16225	16225	['Purity Ring']	bodyache	0.646
19340	19340	['Tony Yayo', 'Eminem', 'Obie Trice']	Drama Setter	0.728
35089	35089	['BTS']	DNA	0.598
35732	35732	['New Found Glory']	Head On Collision	0.403
3621	3621	['Justin Bieber']	Life Is Worth Living	0.558
40224	40224	['Rascal Flatts']	Backwards	0.640
21534	21534	['T.I.']	What You Know	0.551
18511	18511	['Kris Kross Amsterdam', 'The Boy Next Door', ...	Whenever (feat. Conor Maynard)	0.734
580	580	['Hale']	Kung Wala Ka	0.500
38657	38657	['Dirty Projectors']	Swing Lo Magellan	0.738
11629	11629	['Brian Tyler']	Call Of Duty: MW3	0.437
11063	11063	['Sufjan Stevens']	Decatur, or, Round of Applause for Your Step-M...	0.708
34841	34841	['Seether']	Same Damn Life	0.595
1570	1570	['Yellow Claw', 'Mustard', 'Ty Dolla $ign', 'T...	In My Room (feat. Ty Dolla $ign & Tyga)	0.745
17296	17296	['Jeezy']	J.E.E.Z.Y.	0.624
23696	23696	['Kenny Chesney']	Don't Blink	0.604
6448	6448	['Shakira']	Ready for the Good Times	0.767
39048	39048	['Ellie Goulding']	Love Me Like You Do - From "Fifty Shades Of Grey"	0.258
14207	14207	['NateWantsToBattle']	Hero of Our Time	0.534
2785	2785	["Los Karkik's"]	La Jaiba	0.751
3964	3964	['Natanael Cano']	F1	0.620
17466	17466	['The Avett Brothers']	St. Joseph's	0.466
11245	11245	['The Dodos']	Horny Hippies	0.449
29576	29576	['MF DOOM']	Deep Fried Frenz	0.647
39562	39562	['Enya']	The First of Autumn	0.658
30165	30165	['John Legend', 'The Roots']	Hang on in There	0.366
13972	13972	['Death Grips']	You Might Think He Loves You for Your Money bu...	0.317
9197	9197	['Radiohead']	Last Flowers	0.558
10143	10143	['Little Mix', 'Stormzy']	Power (feat. Stormzy)	0.586
35364	35364	['Tame Impala']	Breathe Deeper	0.664
21429	21429	['Pretty Ricky']	Grind With Me	0.700
19175	19175	['Air']	Surfing on a Rocket	0.505
21660	21660	['The All-American Rejects']	Gives You Hell	0.718
11279	11279	['Three Days Grace']	Take Me Under	0.480
15942	15942	['Bossfight']	Milky Ways	0.509
20679	20679	['Wonderful Escape']	Lightning Strikes at the Farm	0.164
16872	16872	['The Devil Makes Three']	For My Family	0.724
33289	33289	['Dua Lipa']	Break My Heart	0.730
13419	13419	['Deepak Chopra', 'Adam Plack']	Acceptance	0.531
13803	13803	['Glee Cast']	Survivor / I Will Survive (Glee Cast Version)	0.563
30693	30693	['Grimes']	Kill V. Maim	0.578
3866	3866	['The Sound Designers']	Calming Sea Sound	0.066
8109	8109	['Christian Nodal']	No Te Contaron Mal	0.617
29792	29792	['The Strokes']	Heart In a Cage	0.418
24848	24848	['A$AP Rocky']	Sundress	0.721
33256	33256	['Quinn XCII', 'Logic']	A Letter To My Younger Self feat. Logic	0.822
5466	5466	['DJ Khaled', 'Chris Brown', 'Rick Ross', 'Nic...	Take It To The Head	0.714
11378	11378	['The Offspring']	Trust In You	0.397
11965	11965	['Anderson .Paak', 'SiR']	Already	0.506
33586	33586	['Bobby Pulido']	Vanidosa	0.745
33361	33361	['Eva Cassidy']	Time After Time	0.381
26816	26816	['Little Mix']	Shout Out to My Ex	0.773
13966	13966	['Jamie Grace']	Beautiful Day	0.780
31024	31024	['Summer Walker']	Session 32	0.574
24230	24230	['Nicki Minaj']	Starships	0.747
1954	1954	['Omar Apollo', 'Dominic Fike', 'Kenny Beats']	Hit Me Up	0.773
1334	1334	['Attila']	Middle Fingers Up	0.594
22467	22467	['Lil Uzi Vert']	Money Longer	0.795
22627	22627	['PnB Rock']	Selfish	0.638
33273	33273	['Maddie & Tae']	Die From A Broken Heart	0.596
32339	32339	['Ivy Queen']	La Vida Es Así	0.705
4556	4556	['Mushroomhead']	Crazy	0.476
13037	13037	['Rise Against']	To Them These Streets Belong	0.534
16560	16560	['XXXTENTACION']	Triumph	0.446
6605	6605	['50 Cent', 'Tony Yayo']	Like My Style	0.806
14116	14116	['Father John Misty']	I Love You, Honeybear	0.189
8412	8412	['Sam Cooke']	Teenage Sonata	0.352
12404	12404	['Jasiel Ayon', 'Junior H']	Una Cheyenne 90	0.732
561	561	['Death Cab for Cutie']	Someday You Will Be Loved	0.556
30631	30631	['Jeezy', 'JAY-Z']	Seen It All	0.711
39855	39855	['Jeremy Camp']	Take My Life	0.506
20014	20014	['Avatar']	Let It Burn	0.597
26119	26119	['Yelawolf']	Pop The Trunk	0.912
31442	31442	['Enigma']	Sadeness	0.588
5490	5490	['Lana Del Rey']	Off To The Races	0.400
23019	23019	['Steve Holy']	Good Morning Beautiful	0.565
23950	23950	['Reba McEntire']	Consider Me Gone	0.587
30524	30524	['Grace Phipps']	Falling for Ya	0.800
30515	30515	['Lorde']	Glory And Gore	0.689
35123	35123	['DeJ Loaf']	No Fear	0.614
